	gene_length	count	rel_abundance
PJPBKL_76305	944	573	9.136733314303777e-05
PJPBKL_01980	1403	572	0.00010126263769128956
PJPBKL_43055	1793	572	6.183276555215327e-05
PJPBKL_49685	1112	572	7.355472833547343e-05
PJPBKL_55180	1646	572	0.00012870436113195246
PJPBKL_56320	1703	572	6.635243097763645e-05
PJPBKL_66850	1322	572	9.0753237314029e-05
PJPBKL_08210	740	571	7.412379527430557e-05
PJPBKL_23240	1094	571	5.77568115579792e-05
PJPBKL_34965	1691	571	6.877182903835454e-05
PJPBKL_50155	1817	571	6.0909370774264016e-05
PJPBKL_51735	869	571	6.847334294492569e-05
PJPBKL_60340	1523	571	7.266731890796963e-05
PJPBKL_69445	1013	571	0.00012608949383619957
PJPBKL_75985	1328	571	6.553166433713858e-05
PJPBKL_05240	1286	570	6.49589854996923e-05
PJPBKL_11975	1172	570	0.00011559857916637714
PJPBKL_12480	821	570	6.846329119390719e-05
PJPBKL_33930	1055	570	7.128238105323336e-05
PJPBKL_36860	1706	570	6.748548140376257e-05
PJPBKL_37955	1175	570	6.81263493323307e-05
PJPBKL_58880	1019	570	8.331109805673796e-05
PJPBKL_59640	929	570	0.00011370608859455031
PJPBKL_10725	1499	569	8.831246415758803e-05
PJPBKL_41105	1511	569	9.684683211163955e-05
PJPBKL_66235	1190	569	7.557426832967771e-05
APJOLJ_70915	1694	568	6.338686761977279e-05
PJPBKL_01895	1541	568	7.898778531648553e-05
PJPBKL_15095	1214	568	9.068439940882902e-05
PJPBKL_16115	1412	567	7.783076412474883e-05
PJPBKL_35370	905	567	7.003289920729541e-05
PJPBKL_42305	1457	567	8.207833620645171e-05
PJPBKL_31615	935	566	0.00011732964385665481
PJPBKL_41935	1061	566	7.179266889917687e-05
PJPBKL_46170	1202	566	0.00012238839523575685
PJPBKL_48410	1283	566	0.00010318034588637915
PJPBKL_65035	1628	566	7.22665334588877e-05
PJPBKL_03365	914	565	0.00011981334252494436
PJPBKL_11250	1400	565	6.437657232177826e-05
PJPBKL_12785	752	565	6.959032354619133e-05
PJPBKL_19835	935	565	0.00022408718199477714
PJPBKL_23060	1370	565	7.385040271996791e-05
PJPBKL_32520	1193	565	6.693599205977828e-05
PJPBKL_45200	935	565	9.908757908742226e-05
PJPBKL_46035	1649	565	0.0001007309890929916
PJPBKL_72355	1775	564	6.158623838288792e-05
APJOLJ_55855	1043	563	9.904802784876327e-05
PJPBKL_16120	1289	563	9.307663283874812e-05
PJPBKL_67905	710	563	7.343394558952504e-05
APJOLJ_43735	1097	562	7.827084650016541e-05
APJOLJ_65140	1169	562	0.000100144098080881
PJPBKL_23665	500	562	6.08600885863521e-05
PJPBKL_27570	1349	562	9.16667135318274e-05
PJPBKL_51420	962	562	0.00010597748386595469
PJPBKL_63205	1163	562	7.08291691518192e-05
PJPBKL_69930	1244	562	6.59056911955141e-05
PJPBKL_13330	665	561	6.761908218971164e-05
PJPBKL_08175	1319	560	8.067342233285036e-05
PJPBKL_17375	767	560	6.999827493343878e-05
PJPBKL_22265	1037	560	0.00010466758474149824
PJPBKL_23600	1613	560	6.993451209965393e-05
PJPBKL_50160	1496	560	7.255366669581128e-05
PJPBKL_68790	1649	560	6.511664872522445e-05
PJPBKL_17975	1301	559	6.704063964480641e-05
PJPBKL_61825	1361	559	6.76454229479945e-05
PJPBKL_69370	1652	559	7.450177405563915e-05
PJPBKL_73525	761	559	0.00012352646519573124
PJPBKL_07105	1286	558	9.480093243458576e-05
PJPBKL_26910	1166	558	8.062061750767708e-05
PJPBKL_31030	1016	558	0.00020660350299356577
PJPBKL_45250	764	558	6.621403908792935e-05
PJPBKL_49270	1238	558	0.00010677428258000919
PJPBKL_51050	1130	558	6.56936303719431e-05
PJPBKL_56605	1658	558	6.827021223949817e-05
PJPBKL_75395	1235	558	0.00010138378304438861
PJPBKL_10825	1499	557	6.775363282368394e-05
PJPBKL_11795	1592	557	0.00010555503793723247
PJPBKL_13005	836	557	7.163992690847682e-05
PJPBKL_16940	1514	557	7.514760746869701e-05
PJPBKL_27820	1733	557	0.0001003221457249088
PJPBKL_36675	1184	557	0.00013521699402954153
PJPBKL_41395	1193	557	9.17932900819775e-05
PJPBKL_45060	1601	557	0.00015532388924177512
PJPBKL_51130	1592	557	6.78133288708633e-05
PJPBKL_56060	1526	557	0.00015660710993933627
PJPBKL_59530	1553	557	6.951630364611357e-05
PJPBKL_61935	752	557	8.711677540226914e-05
PJPBKL_17190	896	556	0.00010145367076247985
PJPBKL_20015	1577	556	6.722929624647015e-05
PJPBKL_20380	944	556	9.116201329327813e-05
PJPBKL_24900	992	556	0.00011801255106507046
PJPBKL_25070	1064	556	7.833029456243536e-05
PJPBKL_25755	812	556	5.012636332062824e-05
PJPBKL_30650	1415	556	0.00020642378857021584
PJPBKL_41540	920	556	0.00047928794493890556
PJPBKL_58035	503	556	5.58731233302165e-05
PJPBKL_60355	1253	556	0.00014478637999203327
PJPBKL_66830	1295	556	0.000100278531718899
APJOLJ_33405	1718	555	0.00015275605604561803
PJPBKL_06710	1298	555	7.033138126311875e-05
PJPBKL_37480	1337	555	6.741002337358981e-05
PJPBKL_45650	1157	555	0.00010218788443006781
PJPBKL_46120	1502	555	0.00012930065382785755
PJPBKL_68510	1043	555	6.578424363688968e-05
PJPBKL_01420	1658	554	6.523078498226025e-05
PJPBKL_07405	1193	554	6.498640005803717e-05
PJPBKL_20280	1220	554	8.801422438352058e-05
PJPBKL_27700	1694	554	6.830678694766128e-05
PJPBKL_40175	764	554	6.875097545145154e-05
PJPBKL_68570	1649	554	6.58218831879525e-05
PJPBKL_37075	1043	553	7.117334834160662e-05
PJPBKL_40720	428	553	6.0229714432293804e-05
PJPBKL_08910	1601	552	6.380022574467303e-05
PJPBKL_18715	1601	552	6.99744411393188e-05
PJPBKL_28210	218	552	4.9789121732538384e-05
PJPBKL_36275	1535	552	6.97001367241361e-05
PJPBKL_39330	980	552	8.168210251580468e-05
PJPBKL_47670	1631	552	0.0001484264872950317
PJPBKL_52035	1628	552	9.000576490101994e-05
PJPBKL_52425	1361	552	7.861110203640626e-05
PJPBKL_54180	1400	552	0.00018150040067494902
PJPBKL_74795	932	552	7.299517199437408e-05
APJOLJ_21800	887	551	0.0001013905065527807
PJPBKL_01325	725	551	6.576578867666425e-05
PJPBKL_52930	1634	551	8.196509135716599e-05
PJPBKL_65120	1214	551	6.976951151700402e-05
PJPBKL_71740	827	551	8.554414441738813e-05
PJPBKL_29945	767	550	5.8374012670124045e-05
PJPBKL_30350	1226	550	6.355335982510974e-05
PJPBKL_51555	689	550	0.0001426236903537875
PJPBKL_59660	935	550	6.177426478671932e-05
PJPBKL_61335	1013	550	6.715844057132936e-05
APJOLJ_23330	1577	549	6.833544554485814e-05
PJPBKL_00045	1082	549	9.834403332442664e-05
PJPBKL_26505	1319	549	0.00026891140777616785
PJPBKL_30145	1220	549	8.721987217789313e-05
PJPBKL_41295	1562	549	8.487465154314825e-05
PJPBKL_46230	1304	549	7.075095289140615e-05
PJPBKL_50425	1769	549	6.015163598475389e-05
PJPBKL_76230	1538	549	6.918611447141067e-05
PJPBKL_03015	1430	548	6.248385559286516e-05
PJPBKL_42810	1517	548	0.0001181841086421316
PJPBKL_45425	1535	548	9.848932363193145e-05
PJPBKL_60865	1526	548	6.858705544788451e-05
PJPBKL_69265	1532	548	0.0001467581255096548
PJPBKL_01020	1577	547	0.00015781063323668678
PJPBKL_10660	1316	547	9.941474792313047e-05
PJPBKL_13320	860	547	6.896455009414806e-05
PJPBKL_13645	1199	547	6.999574581230233e-05
PJPBKL_17200	1439	547	0.00014802662269091892
PJPBKL_32495	1094	547	7.317043918234788e-05
PJPBKL_48975	1085	547	8.806840140030991e-05
PJPBKL_52525	851	547	7.948749285829665e-05
PJPBKL_15690	1598	546	6.501161380524367e-05
PJPBKL_31720	1052	546	6.172086434219306e-05
PJPBKL_41525	1580	546	9.077736344815882e-05
PJPBKL_04120	1484	545	6.935272855115492e-05
PJPBKL_19520	929	545	6.279914250818283e-05
PJPBKL_23190	983	545	6.270129841204931e-05
PJPBKL_26725	929	545	7.197908360572451e-05
PJPBKL_33740	875	545	7.110496246121574e-05
PJPBKL_67630	878	545	0.00012009013025759015
PJPBKL_70160	1106	545	0.00010584850873105778
PJPBKL_76565	1049	545	7.261393870545917e-05
PJPBKL_08570	1367	544	7.713177349390207e-05
PJPBKL_09040	878	544	0.00012869953297826295
PJPBKL_13070	1487	544	7.090728605659996e-05
PJPBKL_36015	881	544	6.314063139123554e-05
PJPBKL_73395	653	544	7.093942300669204e-05
PJPBKL_05660	977	543	0.00010772294004912082
PJPBKL_06200	425	543	7.479246555385346e-05
PJPBKL_07795	1427	543	7.008557820414678e-05
APJOLJ_54985	410	542	9.880191482482203e-05
PJPBKL_10810	1472	542	6.91280689815729e-05
PJPBKL_11125	1313	542	0.0002164074343958557
PJPBKL_13400	1550	542	7.577812550509425e-05
PJPBKL_23035	1277	542	6.845238380271434e-05
PJPBKL_24250	1319	542	6.539102538819382e-05
PJPBKL_29695	1523	542	0.00010550123883486307
PJPBKL_30345	872	542	6.223640216567299e-05
PJPBKL_44795	1211	542	0.00013476306518723924
PJPBKL_62230	1427	542	0.00010377011966660492
PJPBKL_70265	1391	542	0.0001017181990412365
APJOLJ_34345	1532	541	5.5287328316999273e-05
PJPBKL_02235	1115	541	7.63119559264476e-05
PJPBKL_30625	956	541	6.91352310847549e-05
PJPBKL_32115	1451	541	9.310399097632516e-05
APJOLJ_24340	1541	540	0.00013219134134972337
PJPBKL_03300	875	540	8.328805571781034e-05
PJPBKL_04630	1073	540	6.575133783318443e-05
PJPBKL_34270	926	540	6.237466260862047e-05
PJPBKL_42730	1526	540	8.789304142580755e-05
PJPBKL_53305	824	540	6.350961566351442e-05
PJPBKL_54245	1496	540	6.348445835883486e-05
PJPBKL_57335	1010	540	0.00012013122108550297
PJPBKL_66590	653	540	9.616892491283776e-05
PJPBKL_76855	620	540	7.877923938648412e-05
PJPBKL_08810	1622	539	9.344559534609184e-05
PJPBKL_15950	1271	539	6.11507452457997e-05
PJPBKL_49055	1214	539	7.10467565791002e-05
PJPBKL_69570	1058	539	0.00027900832876902174
PJPBKL_72755	836	539	6.445274977526393e-05
PJPBKL_77360	1499	539	9.994953849753376e-05
PJPBKL_17645	1136	538	9.179243198690631e-05
PJPBKL_19865	1595	538	7.169588935556524e-05
PJPBKL_43370	1508	538	7.493248670750323e-05
PJPBKL_51180	1463	538	6.465147356696567e-05
PJPBKL_53460	1001	538	7.164247464939606e-05
PJPBKL_73205	1064	538	0.0001327971738046869
PJPBKL_75675	1184	538	0.0001491315757396033
CAAFCJ_50340	725	537	5.7745570545363724e-05
PJPBKL_18355	1388	537	7.49873060511185e-05
PJPBKL_20410	401	537	6.621846765514746e-05
PJPBKL_31750	917	537	5.8759540689335485e-05
PJPBKL_41300	1325	537	6.904449420203867e-05
PJPBKL_54930	1388	537	7.331161206114937e-05
PJPBKL_60650	1340	537	0.0001080484983696288
PJPBKL_60900	1679	537	6.199069731920933e-05
CAAFCJ_59780	1271	536	0.0002336232960512847
PJPBKL_00220	1241	536	0.00012229055406086546
PJPBKL_01625	1205	536	8.508863509839644e-05
PJPBKL_09915	1424	536	0.0001048054019615757
PJPBKL_14845	1445	536	6.988320400566293e-05
PJPBKL_18215	923	536	5.858756310974403e-05
PJPBKL_24120	1286	536	0.0001201213722581317
PJPBKL_27310	1598	536	6.246451699570986e-05
PJPBKL_29885	1472	536	6.91280689815729e-05
PJPBKL_38265	545	536	6.401458508469222e-05
PJPBKL_59440	638	536	0.00011696151441479922
PJPBKL_16980	1367	535	0.00013568953535600053
PJPBKL_21940	1103	535	7.134334260949856e-05
PJPBKL_24365	1703	535	0.00010584521579622967
PJPBKL_29135	1331	535	9.465383907777032e-05
PJPBKL_51040	1070	535	8.078933123850538e-05
PJPBKL_60945	689	535	6.751417294853847e-05
PJPBKL_70210	1184	535	9.118143544122837e-05
PJPBKL_10805	1211	534	6.770163488622589e-05
PJPBKL_11605	887	534	0.00011668648814479503
PJPBKL_32405	1562	534	0.0001624282439619606
PJPBKL_56715	1586	534	6.525908889308524e-05
PJPBKL_71635	1436	534	0.00017236115253972382
PJPBKL_76815	1157	534	7.119647685701446e-05
PJPBKL_05235	2585	533	6.673173113116259e-05
PJPBKL_07895	944	533	0.00010943547992188568
PJPBKL_15960	1043	533	6.950086757117722e-05
PJPBKL_22935	881	533	0.00011726117258372314
PJPBKL_23950	1433	533	7.182096941375709e-05
PJPBKL_29845	1514	533	6.823453966067377e-05
PJPBKL_30425	1160	533	6.533136019455212e-05
PJPBKL_40555	1067	533	0.00011480362223561066
PJPBKL_40935	1022	533	8.723883714248932e-05
PJPBKL_48285	1247	533	9.527894795517863e-05
PJPBKL_48470	863	533	0.00013093648893964646
PJPBKL_51265	959	533	0.00014127375889780395
PJPBKL_63550	1127	533	7.240375862544219e-05
PJPBKL_03530	1304	532	7.41695913714531e-05
PJPBKL_24750	1505	532	0.00021468516341166164
PJPBKL_57985	1478	532	7.776482363778473e-05
PJPBKL_00200	1484	531	7.11812374018445e-05
PJPBKL_17535	1433	531	7.209148153960928e-05
PJPBKL_43690	1652	531	6.558502629464925e-05
PJPBKL_63545	869	531	7.516454909589562e-05
PJPBKL_67040	881	531	0.00011594115938390636
PJPBKL_13905	1136	530	0.000143660274596608
PJPBKL_22165	986	530	0.0001800617600066489
PJPBKL_32485	1175	530	6.532211703535826e-05
PJPBKL_64385	1301	530	8.685487313982697e-05
PJPBKL_04545	1457	529	8.247742049918973e-05
PJPBKL_25435	1205	529	9.522206423109771e-05
PJPBKL_35130	1106	529	9.270506807736682e-05
PJPBKL_41280	1340	529	6.957339720989485e-05
PJPBKL_48315	1445	529	7.189519644344594e-05
PJPBKL_64715	749	529	6.236460226931388e-05
PJPBKL_67780	1514	529	7.48915679202517e-05
PJPBKL_07750	1433	528	0.00014161309788362272
PJPBKL_13780	1112	528	6.989442194911099e-05
PJPBKL_40790	923	528	7.454689929734456e-05
PJPBKL_55810	890	528	7.752877526923834e-05
PJPBKL_60115	1340	528	7.651627260714008e-05
PJPBKL_72250	899	528	6.467917847822998e-05
PJPBKL_76750	1589	528	6.440401721547804e-05
PJPBKL_02385	1268	527	6.0989710828915804e-05
PJPBKL_09570	1418	527	8.351565883198982e-05
PJPBKL_30110	881	527	6.380063799114392e-05
PJPBKL_33120	1289	527	0.00021051257831057734
PJPBKL_60715	1601	527	0.00012324218179900786
PJPBKL_75535	1382	527	6.353208248365588e-05
APJOLJ_38685	1283	526	9.668436510583113e-05
APJOLJ_39815	1613	526	0.0001681071863014018
PJPBKL_06740	962	526	6.50774283055197e-05
PJPBKL_07275	1604	526	8.833156908013284e-05
PJPBKL_10755	1394	526	3.378675105886821e-05
PJPBKL_19920	1478	526	6.976540670371244e-05
PJPBKL_51595	1457	526	0.00010096832606271775
PJPBKL_59310	1292	526	0.00015571762525052127
PJPBKL_77095	1634	526	6.239310861630871e-05
PJPBKL_06380	599	525	6.180298863282354e-05
PJPBKL_14835	1472	525	0.00016366893284589548
PJPBKL_22175	1472	525	7.057646661737729e-05
PJPBKL_31435	1388	525	7.49873060511185e-05
PJPBKL_41530	956	525	9.24506315972089e-05
PJPBKL_60275	1481	525	6.425831981295751e-05
PJPBKL_06015	1373	524	6.253686716000106e-05
PJPBKL_14600	413	524	5.537769662088453e-05
PJPBKL_23505	1499	524	5.572865600574003e-05
PJPBKL_33345	1337	524	7.596312311346464e-05
PJPBKL_66315	1319	524	6.8183001753083e-05
PJPBKL_75130	1412	524	7.069284572177364e-05
PJPBKL_00465	1157	523	6.483067422038728e-05
PJPBKL_00490	998	523	0.00010157201769992899
PJPBKL_25345	1451	523	9.951574358301612e-05
PJPBKL_27000	1139	523	6.160100229908752e-05
PJPBKL_73670	1340	523	7.637162936969748e-05
PJPBKL_08415	1532	522	6.338432834511816e-05
PJPBKL_09160	1424	522	6.301935208858383e-05
PJPBKL_16835	1463	522	7.127559995702362e-05
PJPBKL_26390	1148	522	7.091046518527897e-05
PJPBKL_32550	1376	522	8.944544385168304e-05
PJPBKL_41990	1121	522	6.016952228745526e-05
PJPBKL_44975	1370	522	0.0001631216749734157
PJPBKL_59360	1235	522	6.560127138166322e-05
PJPBKL_68350	1226	522	7.683316635572968e-05
PJPBKL_69815	1625	522	6.226157029314217e-05
PJPBKL_07780	1445	521	6.988320400566293e-05
PJPBKL_13680	716	521	5.68472165032823e-05
PJPBKL_16505	779	521	6.245097109300007e-05
PJPBKL_17880	1445	521	6.089630445023219e-05
PJPBKL_20975	350	521	4.6517265161543e-05
PJPBKL_36890	1208	521	6.995560020154784e-05
PJPBKL_67160	1346	521	0.00011404678680021688
PJPBKL_70595	1418	521	0.0001480318469968003
PJPBKL_31215	1358	520	0.00010247728395308013
PJPBKL_32755	1178	520	6.844645694397952e-05
PJPBKL_38030	1526	520	7.074627756383642e-05
PJPBKL_56600	821	520	0.00013456577924319686
PJPBKL_65695	953	520	6.833596141255006e-05
PJPBKL_77275	944	520	7.042470846755494e-05
PJPBKL_15445	1106	519	7.342802178528677e-05
PJPBKL_41050	929	519	6.572003285740064e-05
PJPBKL_41580	1181	519	8.517661804558572e-05
PJPBKL_55820	1052	519	7.05644508748058e-05
PJPBKL_57950	1382	519	6.689802062848532e-05
PJPBKL_70180	1661	519	6.0562062559805386e-05
PJPBKL_73190	1433	519	6.708700721134371e-05
APJOLJ_68005	1430	518	6.790544826903568e-05
PJPBKL_09270	1166	518	9.275526715316251e-05
PJPBKL_19275	875	518	7.863632920165603e-05
PJPBKL_31200	1496	518	6.996246431381802e-05
PJPBKL_41675	410	518	6.003752719020286e-05
PJPBKL_54890	2588	518	3.879434465752073e-05
PJPBKL_08760	965	517	9.178924947679253e-05
PJPBKL_24730	1085	517	7.020462829679878e-05
PJPBKL_41535	1379	517	7.266565774872411e-05
PJPBKL_56885	1331	517	7.528620738954962e-05
PJPBKL_59185	1478	517	6.779833696582581e-05
PJPBKL_69735	1406	517	6.189619504958752e-05
PJPBKL_70255	1505	517	6.658202128604023e-05
PJPBKL_73505	1043	517	0.00010276465178305082
PJPBKL_74070	767	517	7.530500335799552e-05
PJPBKL_23560	1232	516	7.063802779198055e-05
PJPBKL_30860	1427	516	7.361702206714642e-05
PJPBKL_41005	1367	516	7.585569635889267e-05
PJPBKL_41735	875	516	6.711776830451205e-05
PJPBKL_54105	1454	516	6.878412661438614e-05
PJPBKL_68845	1496	516	6.68530214554261e-05
PJPBKL_71180	1061	516	6.759106232238027e-05
PJPBKL_77310	1235	516	6.418880381602931e-05
PJPBKL_05955	974	515	7.442444032519286e-05
PJPBKL_13720	1169	515	6.598899178177259e-05
PJPBKL_20215	1412	515	6.877109845943415e-05
PJPBKL_44885	1076	515	6.772959921290338e-05
PJPBKL_50960	1415	515	7.054296689692181e-05
PJPBKL_60375	1460	515	6.836869736927697e-05
PJPBKL_63790	1598	515	0.00015403871181466315
APJOLJ_38505	1577	514	0.00010594452169004984
PJPBKL_02605	1376	514	7.000690644769523e-05
PJPBKL_04775	1082	514	6.717488615056465e-05
PJPBKL_05165	1412	514	0.0002112549311957468
PJPBKL_05930	1199	514	9.359708273746664e-05
PJPBKL_24465	1103	514	0.00011597686237012082
PJPBKL_34040	1448	514	6.880143385426193e-05
PJPBKL_39590	1436	514	7.787970635506707e-05
PJPBKL_42325	1358	514	7.336117542045012e-05
PJPBKL_53150	887	514	0.00011187917964444765
PJPBKL_71655	1337	514	7.393357402264688e-05
PJPBKL_08350	707	513	5.482940259493517e-05
PJPBKL_17285	1526	513	6.960315997303835e-05
PJPBKL_23605	1091	513	9.113717166159319e-05
PJPBKL_28960	1409	513	8.886371331427957e-05
PJPBKL_63720	1520	513	6.541490413341985e-05
PJPBKL_36950	887	512	7.254665555069652e-05
PJPBKL_38890	755	512	7.598846847580976e-05
PJPBKL_41790	881	512	8.11808117887314e-05
PJPBKL_41835	1796	512	6.91758699158989e-05
PJPBKL_52680	1565	512	6.341011651413743e-05
PJPBKL_59180	1307	512	0.00015763788850650412
PJPBKL_03855	884	511	0.00016619573431584463
PJPBKL_03860	1370	511	0.00014076848794323382
PJPBKL_23475	908	511	7.193611581975033e-05
PJPBKL_31625	1187	511	0.00013454867485647093
PJPBKL_44070	1445	511	6.854187571380759e-05
PJPBKL_44925	1325	511	7.85527402256245e-05
PJPBKL_03200	1316	510	0.00023402968066645082
PJPBKL_16540	1379	510	6.774631921641204e-05
PJPBKL_19960	1319	510	9.08127049211321e-05
PJPBKL_36855	1337	510	8.045712467170396e-05
PJPBKL_59775	1559	510	6.340550895976837e-05
PJPBKL_63155	1046	510	7.078392005939064e-05
PJPBKL_76125	902	510	7.520806913590193e-05
PJPBKL_02120	917	509	9.130978984817602e-05
PJPBKL_04000	1370	509	6.918169909974005e-05
PJPBKL_10185	1016	509	7.287399643909706e-05
PJPBKL_11215	911	509	6.978440803597744e-05
PJPBKL_22735	1379	509	0.00020169287982479514
PJPBKL_45560	551	509	6.331751156289882e-05
PJPBKL_54435	1151	509	6.90416982197822e-05
PJPBKL_70060	1361	509	7.960798195353458e-05
PJPBKL_73240	437	509	5.277988705400093e-05
PJPBKL_01380	1220	508	6.974412365408941e-05
PJPBKL_34305	1376	508	7.352838061508432e-05
PJPBKL_38200	923	508	0.00011255531837570897
PJPBKL_39305	1295	508	6.854860824963544e-05
PJPBKL_41560	998	508	6.797362561180716e-05
PJPBKL_52695	1352	508	7.28265862366366e-05
PJPBKL_68655	1442	508	0.0001377721821272006
PJPBKL_72015	713	508	0.0001030273696600327
APJOLJ_48435	689	507	7.623475362105802e-05
PJPBKL_02790	1373	507	6.620720247864672e-05
PJPBKL_04450	1550	507	0.00010303824326105225
PJPBKL_07260	1388	507	0.00012358243176022323
PJPBKL_30675	1466	507	0.00011780037306427586
PJPBKL_35890	1130	507	6.655124956739929e-05
PJPBKL_38205	1343	507	7.317030726266536e-05
PJPBKL_48015	1238	507	6.278077318853912e-05
PJPBKL_55410	1346	507	7.502320192286993e-05
PJPBKL_00840	1388	506	9.188388711664054e-05
PJPBKL_04355	1367	506	7.316175574053947e-05
PJPBKL_32650	1259	506	6.234939234321192e-05
PJPBKL_35520	1421	506	6.656235455909273e-05
PJPBKL_36875	1403	506	0.00013704302399694305
PJPBKL_76920	371	506	7.314035402758334e-05
PJPBKL_41270	1190	505	8.225216703984319e-05
PJPBKL_15450	1124	504	6.742382368832783e-05
PJPBKL_27795	647	504	5.991404580312082e-05
PJPBKL_45600	440	504	6.607566074082812e-05
PJPBKL_56835	869	504	0.0003889821175763857
PJPBKL_57545	1331	504	7.339313060799422e-05
PJPBKL_68175	848	504	9.371107859784115e-05
PJPBKL_76590	1475	504	6.596516133077568e-05
PJPBKL_03615	1364	503	7.048070479021667e-05
PJPBKL_27140	551	503	5.276459296908235e-05
PJPBKL_39495	1163	503	6.44962081453036e-05
PJPBKL_51500	1268	503	7.046680875220598e-05
PJPBKL_00895	755	502	6.392273192728591e-05
PJPBKL_13950	1019	502	9.54844091883161e-05
PJPBKL_18905	1169	502	0.00013479660884065605
PJPBKL_44130	1448	502	6.71951746981313e-05
PJPBKL_50840	1475	502	0.00028764489671925884
PJPBKL_57655	1235	502	0.00014297310581027554
PJPBKL_60330	1382	502	7.278841238193686e-05
PJPBKL_01145	1529	501	0.0001232144695253428
PJPBKL_06900	959	501	0.00010125629929585091
PJPBKL_25770	1484	501	6.321416312383988e-05
PJPBKL_25945	932	501	7.049961055866899e-05
PJPBKL_33335	1412	501	7.192825467613472e-05
PJPBKL_38305	1430	501	8.078173087494064e-05
PJPBKL_49600	1418	501	6.8480106505445e-05
PJPBKL_56485	1532	501	8.843442218211095e-05
PJPBKL_00720	1493	500	0.0001714928200446481
PJPBKL_14590	1535	500	6.919506326961338e-05
PJPBKL_38010	944	500	0.00021825500029449247
PJPBKL_38355	1508	500	7.827424426221179e-05
PJPBKL_51145	779	500	8.708302742051804e-05
PJPBKL_52230	881	500	6.886068859044154e-05
PJPBKL_52935	1052	500	7.867107186303415e-05
PJPBKL_66525	506	500	0.00010189058409890018
APJOLJ_40975	1484	499	5.929592987236221e-05
PJPBKL_09145	1487	499	6.295628523040033e-05
PJPBKL_10250	1304	499	0.00010345097313533338
